ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total,source_file
26/05/2022,Adult,Sligo University Hospital,"1,815",691,327,377,"3,211",OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,South Infirmary Victoria University Hospital,"1,988",554,208,143,"2,893",OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,St. Columcille's Hospital,546,118,45,28,738,OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,St. James's Hospital,"2,528","1,165",561,"1,435","5,689",OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,St. John's Hospital Limerick,584,229,32,27,871,OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,St. Luke's General Hospital Kilkenny,376,149,52,48,626,OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,St. Michael's Hospital,664,158,31,22,876,OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,St. Vincent's University Hospital,"2,332",585,310,362,"3,588",OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,Tallaght University Hospital,"2,135",357,109,239,"2,840",OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,Tipperary University Hospital,155,33,0,0,189,OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,University Hospital Kerry,200,105,74,41,421,OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,University Hospital Limerick,"1,219",499,177,156,"2,051",OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,University Hospital Waterford,"2,681",739,295,919,"4,634",OpenData_IPDCNational01_2022.csv
26/05/2022,Adult,Wexford General Hospital,583,299,50,40,973,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Beaumont Hospital,10,9,10,0,28,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Children's Health Ireland,"2,440","1,356",839,"1,070","5,705",OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Cork University Hospital,78,19,14,14,124,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Galway University Hospitals,205,86,36,72,399,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Letterkenny University Hospital,37,18,4,24,83,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Mercy University Hospital,63,27,16,2,107,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Midland Regional Hospital Mullingar,25,11,2,0,38,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Midland Regional Hospital Tullamore,105,13,0,0,118,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,National Orthopaedic Hospital Cappagh,240,61,15,18,334,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Nenagh Hospital,20,4,0,0,24,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Our Lady of Lourdes Hospital Drogheda,48,11,4,2,65,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Portiuncula University Hospital,23,6,0,2,31,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Royal Victoria Eye and Ear Hospital,78,11,4,2,94,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Sligo University Hospital,147,27,10,16,199,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,Small Volume Hospitals,81,8,2,6,95,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,South Infirmary Victoria University Hospital,127,24,6,6,162,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,University Hospital Kerry,20,8,0,0,27,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,University Hospital Limerick,71,41,10,13,135,OpenData_IPDCNational01_2022.csv
26/05/2022,Child,University Hospital Waterford,109,15,8,11,142,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Bantry General Hospital,81,31,7,0,119,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Beaumont Hospital,"3,916","1,509",409,84,"5,919",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Cavan General Hospital,405,30,2,0,437,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Connolly Hospital Blanchardstown,"1,229",224,13,0,"1,467",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Coombe Women and Infants University Hospital,174,67,29,9,279,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Cork University Hospital,968,245,134,241,"1,588",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Cork University Maternity Hospital,332,69,34,57,492,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Croom Orthopaedic Hospital,324,178,4,0,506,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Ennis Hospital,257,35,0,0,292,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Galway University Hospitals,"4,648","1,866",700,"2,008","9,223",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Kilcreene Regional Orthopaedic Hospital,459,36,2,0,497,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Letterkenny University Hospital,"1,405",406,186,694,"2,691",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Louth County Hospital,385,71,12,4,473,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Mallow General Hospital,98,19,16,20,154,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Mater Misericordiae University Hospital,"3,566","1,202",417,795,"5,979",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Mayo University Hospital,772,223,59,276,"1,331",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Mercy University Hospital,526,202,94,69,891,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Midland Regional Hospital Mullingar,423,350,101,35,910,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Midland Regional Hospital Portlaoise,244,74,42,50,410,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Midland Regional Hospital Tullamore,746,178,104,119,"1,147",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Naas General Hospital,214,27,7,6,254,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,National Orthopaedic Hospital Cappagh,"1,532",207,25,22,"1,786",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Nenagh Hospital,281,34,2,4,321,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Our Lady of Lourdes Hospital Drogheda,527,245,67,13,853,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Our Lady's Hospital Navan,735,142,27,32,936,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Portiuncula University Hospital,428,165,23,15,632,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Roscommon University Hospital,466,206,76,89,837,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Royal Victoria Eye and Ear Hospital,"1,910",182,44,32,"2,168",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Sligo University Hospital,"1,908",721,256,399,"3,285",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,South Infirmary Victoria University Hospital,"2,148",528,222,170,"3,069",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,St. Columcille's Hospital,511,98,58,29,697,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,St. James's Hospital,"2,525","1,061",520,"1,436","5,542",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,St. John's Hospital Limerick,567,222,10,0,800,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,St. Luke's General Hospital Kilkenny,414,145,54,46,659,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,St. Michael's Hospital,641,171,31,25,869,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,St. Vincent's University Hospital,"2,383",592,299,358,"3,631",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Tallaght University Hospital,"1,977",267,91,230,"2,566",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Tipperary University Hospital,173,23,0,0,196,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,University Hospital Kerry,193,95,35,29,353,OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,University Hospital Limerick,"1,382",600,149,114,"2,245",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,University Hospital Waterford,"2,872",791,306,876,"4,845",OpenData_IPDCNational01_2022.csv
30/06/2022,Adult,Wexford General Hospital,552,285,83,37,957,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Beaumont Hospital,8,6,10,0,24,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Cavan General Hospital,18,4,0,0,22,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Children's Health Ireland,"2,481","1,377",759,989,"5,607",OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Cork University Hospital,84,20,10,14,128,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Galway University Hospitals,204,84,35,66,389,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Letterkenny University Hospital,45,18,6,19,88,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Mercy University Hospital,52,24,10,7,93,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Midland Regional Hospital Mullingar,22,8,2,0,32,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Midland Regional Hospital Tullamore,176,10,0,0,186,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,National Orthopaedic Hospital Cappagh,273,60,16,17,366,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Nenagh Hospital,29,4,0,0,33,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Our Lady of Lourdes Hospital Drogheda,47,12,0,0,59,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Portiuncula University Hospital,28,6,0,2,36,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Royal Victoria Eye and Ear Hospital,72,10,2,2,86,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Sligo University Hospital,182,25,10,11,228,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,Small Volume Hospitals,55,8,2,4,69,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,South Infirmary Victoria University Hospital,134,25,8,4,171,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,University Hospital Kerry,22,4,4,0,30,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,University Hospital Limerick,90,40,12,4,146,OpenData_IPDCNational01_2022.csv
30/06/2022,Child,University Hospital Waterford,131,25,6,11,173,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Bantry General Hospital,102,26,7,0,135,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Beaumont Hospital,"3,753","1,451",423,83,"5,710",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Cavan General Hospital,437,28,2,0,467,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Connolly Hospital Blanchardstown,"1,089",198,15,0,"1,302",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Coombe Women and Infants University Hospital,203,63,28,7,301,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Cork University Hospital,866,270,146,250,"1,532",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Cork University Maternity Hospital,359,57,35,51,502,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Croom Orthopaedic Hospital,351,67,2,4,424,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Ennis Hospital,289,33,0,2,324,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Galway University Hospitals,"4,771","1,820",726,"2,030","9,347",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Kilcreene Regional Orthopaedic Hospital,441,32,0,0,473,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Letterkenny University Hospital,"1,418",376,219,665,"2,678",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Louth County Hospital,371,88,11,0,470,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Mallow General Hospital,123,17,14,6,160,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Mater Misericordiae University Hospital,"3,656","1,260",450,758,"6,124",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Mayo University Hospital,738,211,56,269,"1,274",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Mercy University Hospital,529,202,122,69,922,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Midland Regional Hospital Mullingar,441,294,85,29,849,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Midland Regional Hospital Portlaoise,246,77,44,38,405,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Midland Regional Hospital Tullamore,860,189,109,129,"1,287",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Naas General Hospital,198,27,10,21,256,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,National Orthopaedic Hospital Cappagh,"1,536",227,27,21,"1,811",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Nenagh Hospital,341,31,0,6,378,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Our Lady of Lourdes Hospital Drogheda,499,184,52,23,758,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Our Lady's Hospital Navan,723,106,20,16,865,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Portiuncula University Hospital,356,156,36,10,558,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Roscommon University Hospital,482,209,83,95,869,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Royal Victoria Eye and Ear Hospital,"1,749",190,47,25,"2,011",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Sligo University Hospital,"1,846",733,265,389,"3,233",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,South Infirmary Victoria University Hospital,"2,233",517,226,188,"3,164",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,St. Columcille's Hospital,472,80,60,22,634,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,St. James's Hospital,"2,594","1,030",565,"1,349","5,538",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,St. John's Hospital Limerick,609,157,10,0,776,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,St. Luke's General Hospital Kilkenny,393,122,58,31,604,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,St. Michael's Hospital,636,165,41,23,865,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,St. Vincent's University Hospital,"2,327",495,274,350,"3,446",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Tallaght University Hospital,"1,941",276,100,231,"2,548",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Tipperary University Hospital,196,31,0,0,227,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,University Hospital Kerry,238,81,47,40,406,OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,University Hospital Limerick,"1,456",438,139,91,"2,124",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,University Hospital Waterford,"2,928",795,297,865,"4,885",OpenData_IPDCNational01_2022.csv
28/07/2022,Adult,Wexford General Hospital,628,244,114,36,"1,022",OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Beaumont Hospital,10,6,12,0,27,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Cavan General Hospital,21,2,0,0,23,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Children's Health Ireland,"2,667","1,267",681,937,"5,552",OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Cork University Hospital,82,17,10,14,122,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Galway University Hospitals,221,77,40,74,411,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Letterkenny University Hospital,45,22,10,21,97,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Mercy University Hospital,59,23,10,7,98,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Midland Regional Hospital Mullingar,22,6,2,0,29,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Midland Regional Hospital Tullamore,201,13,0,0,213,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,National Orthopaedic Hospital Cappagh,280,54,20,17,371,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Our Lady of Lourdes Hospital Drogheda,38,13,2,2,56,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Portiuncula University Hospital,27,8,0,2,36,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Royal Victoria Eye and Ear Hospital,63,12,2,2,78,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Sligo University Hospital,175,16,11,11,213,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,Small Volume Hospitals,62,12,2,2,76,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,South Infirmary Victoria University Hospital,155,27,8,4,193,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,University Hospital Kerry,15,6,4,2,26,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,University Hospital Limerick,102,25,11,4,142,OpenData_IPDCNational01_2022.csv
28/07/2022,Child,University Hospital Waterford,111,27,6,11,154,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Bantry General Hospital,111,27,8,0,146,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Beaumont Hospital,"3,593","1,434",405,87,"5,519",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Cavan General Hospital,446,49,0,0,495,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Connolly Hospital Blanchardstown,"1,083",206,10,0,"1,299",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Coombe Women and Infants University Hospital,66,39,21,2,128,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Cork University Hospital,819,317,149,271,"1,557",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Cork University Maternity Hospital,370,63,27,47,507,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Croom Orthopaedic Hospital,304,74,8,7,393,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Ennis Hospital,275,51,2,0,328,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Galway University Hospitals,"4,635","1,985",789,"1,982","9,391",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Kilcreene Regional Orthopaedic Hospital,489,53,0,0,542,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Letterkenny University Hospital,"1,461",360,207,619,"2,648",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Louth County Hospital,346,88,8,0,443,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Mallow General Hospital,96,12,12,6,127,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Mater Misericordiae University Hospital,"3,517","1,236",514,771,"6,038",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Mayo University Hospital,689,243,52,248,"1,233",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Mercy University Hospital,456,196,88,59,798,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Midland Regional Hospital Mullingar,431,280,99,30,841,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Midland Regional Hospital Portlaoise,243,81,52,39,416,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Midland Regional Hospital Tullamore,881,198,115,133,"1,328",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Naas General Hospital,198,38,6,25,267,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,National Orthopaedic Hospital Cappagh,"1,522",295,26,23,"1,866",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Nenagh Hospital,326,25,6,10,368,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Our Lady of Lourdes Hospital Drogheda,479,166,13,0,659,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Our Lady's Hospital Navan,766,118,16,13,914,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Portiuncula University Hospital,338,161,40,12,552,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Roscommon University Hospital,449,257,72,100,878,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Royal Victoria Eye and Ear Hospital,"1,842",277,53,29,"2,201",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Sligo University Hospital,"1,907",732,331,401,"3,372",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,South Infirmary Victoria University Hospital,"2,017",582,228,205,"3,033",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,St. Columcille's Hospital,446,85,55,25,612,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,St. James's Hospital,"2,699","1,068",578,"1,356","5,701",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,St. John's Hospital Limerick,598,180,2,0,781,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,St. Luke's General Hospital Kilkenny,412,134,63,12,621,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,St. Michael's Hospital,684,166,50,22,922,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,St. Vincent's University Hospital,"2,244",507,260,380,"3,391",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Tallaght University Hospital,"1,935",300,113,208,"2,557",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Tipperary University Hospital,211,14,0,0,225,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,University Hospital Kerry,211,79,44,30,365,OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,University Hospital Limerick,"1,507",379,106,48,"2,040",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,University Hospital Waterford,"2,877",907,319,829,"4,932",OpenData_IPDCNational01_2022.csv
25/08/2022,Adult,Wexford General Hospital,585,246,123,30,985,OpenData_IPDCNational01_2022.csv
